x,y,p0,p1,p2
0.17244303,1.60454,0.000001118872,0.9326408,0.06735807
0.17244303,1.65454,0.00000092991377,0.9208419,0.07915729
0.17244303,1.7045399,0.0000007711573,0.90718144,0.09281775
0.17244303,1.7545398,0.0000006378719,0.89144176,0.10855756
0.17244303,1.8045398,0.00000052607476,0.8734052,0.12659426
0.17244303,1.8545398,0.00000043241906,0.8528666,0.14713301
0.17244303,1.9045397,0.00000035408536,0.8296457,0.17035395
0.17244303,1.9545397,0.00000028870085,0.8036037,0.19639601
0.17244303,2.0045397,0.00000023426622,0.77466214,0.22533755
0.17244303,2.0545397,0.00000018909168,0.7428205,0.25717935
0.17244303,2.1045396,0.0000001517471,0.7081744,0.29182535
0.17244303,2.1545396,0.00000012101751,0.6709288,0.32907107
0.22244303,-2.1454587,1,0.000000000015869486,0.0000000000000000000027964844
0.22244303,-2.0954587,1,0.00000000003103174,0.000000000000000000006945513
0.22244303,-2.0454588,1,0.00000000006044211,0.000000000000000000017273134
0.22244303,-1.9954588,1,0.0000000001177262,0.000000000000000000042956743
0.22244303,-1.9454589,1,0.00000000022930226,0.000000000000000000106831216
0.22244303,-1.8954589,1,0.0000000004466255,0.00000000000000000026568475
0.22244303,-1.845459,1,0.0000000008699154,0.0000000000000000006607368
0.22244303,-1.795459,1,0.0000000016943854,0.0000000000000000016432247
0.22244303,-1.7454591,1,0.0000000033002479,0.0000000000000000040865998
0.22244303,-1.6954591,1,0.000000006428087,0.000000000000000010163203
0.22244303,-1.6454592,1,0.000000012520315,0.000000000000000025275074
0.22244303,-1.5954592,1,0.0000000243866,0.000000000000000062858295
0.22244303,-1.5454593,1,0.000000047499125,0.00000000000000015632415
0.22244303,-1.4954593,0.9999999,0.00000009251665,0.0000000000000003887701
0.22244303,-1.4454594,0.99999976,0.00000018019976,0.0000000000000009668437
0.22244303,-1.3954594,0.99999964,0.00000035098498,0.0000000000000024044906
0.22244303,-1.3454595,0.9999993,0.00000068363244,0.0000000000000059798197
0.22244303,-1.2954595,0.9999987,0.0000013315505,0.000000000000014871466
0.22244303,-1.2454596,0.9999974,0.0000025935356,0.000000000000036984596
0.22244303,-1.1954596,0.999995,0.00000505156,0.00000000000009197787
0.22244303,-1.1454597,0.9999901,0.000009839145,0.0000000000002287427
0.22244303,-1.0954597,0.9999808,0.000019164103,0.0000000000005688661
0.22244303,-1.0454597,0.9999627,0.00003732623,0.0000000000014147069
0.22244303,-0.99545974,0.9999273,0.000072699986,0.000000000003518172
0.22244303,-0.9454597,0.9998584,0.00014158769,0.000000000008749244
0.22244303,-0.8954597,0.9997243,0.0002756326,0.000000000021767834
0.22244303,-0.8454597,0.99945563,0.0005443186,0.000000000054831636
0.22244303,-0.7954597,0.9988784,0.0011215652,0.00000000014345308
0.22244303,-0.7454597,0.99769044,0.0023095643,0.0000000003750782
0.22244303,-0.69545966,0.99525,0.0047499537,0.0000000009794606
0.22244303,-0.64545965,0.99025625,0.009743762,0.0000000025511262
0.22244303,-0.59545964,0.98011714,0.019882899,0.000000006609842
0.22244303,-0.5454596,0.95985514,0.040144864,0.000000016945265
0.22244303,-0.49545962,0.91846055,0.08153941,0.000000044117343
0.22244303,-0.4454596,0.83572483,0.16427507,0.000000115503305
0.22244303,-0.3954596,0.6989546,0.30104518,0.0000002806459
0.22244303,-0.34545958,0.516074,0.48392537,0.00000060560257
0.22244303,-0.29545957,0.32739213,0.67260677,0.0000011581736
0.22244303,-0.24545957,0.1781061,0.8218917,0.0000021171556
0.22244303,-0.19545957,0.08788056,0.91211593,0.0000035294058
0.22244303,-0.14545958,0.041077428,0.958917,0.0000055737464
0.22244303,-0.09545958,0.018790895,0.98120016,0.000008898677
0.22244303,-0.04545958,0.008515979,0.9914697,0.000014344875
0.22244303,0.004540421,0.0038374357,0.9961396,0.000022992588
0.22244303,0.05454042,0.0017247288,0.99823844,0.000036758
0.22244303,0.10454042,0.00077482045,0.9991666,0.00005864337
0.22244303,0.15454042,0.00036693807,0.9995403,0.000092730384
0.22244303,0.20454042,0.00017581391,0.99967706,0.0001472189
0.22244303,0.2545404,0.00009658405,0.9996922,0.00021132744
0.22244303,0.30454043,0.00007029988,0.99967563,0.0002540794
0.22244303,0.35454044,0.00005555215,0.9996462,0.00029833362
0.22244303,0.40454045,0.000046121153,0.99960214,0.0003517564
0.22244303,0.45454046,0.000038290884,0.99954695,0.00041474123
0.22244303,0.50454044,0.000031789576,0.99947923,0.0004889974
0.22244303,0.55454046,0.000026391728,0.99939704,0.0005765404
0.22244303,0.60454047,0.00002191005,0.99929833,0.00067974377
0.22244303,0.6545405,0.000018189103,0.9991804,0.00080140703
0.22244303,0.7045405,0.000015099712,0.99904007,0.0009448245
0.22244303,0.7545405,0.0000125347215,0.99887365,0.0011138777
0.22244303,0.8045405,0.000010405136,0.9986765,0.0013131378
0.22244303,0.8545405,0.000008637045,0.9984433,0.0015479898
0.22244303,0.90454054,0.0000071690934,0.9981681,0.0018247659
0.22244303,0.95454055,0.0000059503377,0.99784315,0.0021509212
0.22244303,1.0045406,0.000004938483,0.9974598,0.0025352265
0.22244303,1.0545405,0.000004098412,0.997008,0.0029879876
0.22244303,1.1045405,0.0000034009624,0.9964753,0.003521316
0.22244303,1.1545404,0.0000028219379,0.9958477,0.0041494463
0.22244303,1.2045404,0.000002341226,0.99510854,0.004889072
0.22244303,1.2545403,0.0000019421475,0.9942384,0.0057597742
0.22244303,1.3045403,0.0000016238315,0.9931767,0.006821643
0.22244303,1.3545402,0.0000013651156,0.9918898,0.008108804
0.22244303,1.4045402,0.0000011473392,0.99036235,0.009636476
0.22244303,1.4545401,0.0000009640238,0.9885505,0.011448634
0.22244303,1.5045401,0.00000080972023,0.98640233,0.013596891
0.22244303,1.55454,0.0000006798363,0.9838576,0.016141672
0.22244303,1.60454,0.00000057051113,0.98084587,0.019153474
0.22244303,1.65454,0.0000004784942,0.97728527,0.022714257
0.22244303,1.7045399,0.00000040104717,0.97308075,0.026918914
0.22244303,1.7545398,0.0000003358685,0.96812326,0.031876426
0.22244303,1.8045398,0.00000028101854,0.9622882,0.03771161
0.22244303,1.8545398,0.0000002348673,0.95543396,0.044565782
0.22244303,1.9045397,0.00000019604126,0.9474022,0.05259758
0.22244303,1.9545397,0.00000016338588,0.9380169,0.061983034
0.22244303,2.0045397,0.00000013593,0.9270856,0.07291432
0.22244303,2.0545397,0.00000011285596,0.9144024,0.085597456
0.22244303,2.1045396,0.00000009347626,0.8997516,0.10024835
0.22244303,2.1545396,0.000000077212725,0.88291425,0.11708566
0.27244303,-2.1454587,1,0.00000000003331214,0.0000000000000000000027315059
0.27244303,-2.0954587,1,0.00000000006523831,0.00000000000000000000678061
0.27244303,-2.0454588,1,0.00000000012776183,0.000000000000000000016832116
0.27244303,-1.9954588,1,0.0000000002502066,0.000000000000000000041783552
0.27244303,-1.9454589,1,0.0000000004900041,0.00000000000000000010372345
0.27244303,-1.8954589,1,0.0000000009596175,0.00000000000000000025748005
0.27244303,-1.845459,1,0.0000000018793094,0.00000000000000000063916577
0.27244303,-1.795459,1,0.0000000036804146,0.0000000000000000015866586
0.27244303,-1.7454591,1,0.0000000072076753,0.0000000000000000039386594
0.27244303,-1.6954591,1,0.00000001411547,0.000000000000000009777287
0.27244303,-1.6454592,1,0.000000027629211,0.000000000000000024275296
0.27244303,-1.5954592,1,0.000000053814833,0.000000000000000060370956
0.27244303,-1.5454593,0.9999999,0.000000104818504,0.00000000000000015013945
0.27244303,-1.4954593,0.99999976,0.00000020416095,0.00000000000000037338906
0.27244303,-1.4454594,0.99999964,0.00000039765547,0.0000000000000009285923
0.27244303,-1.3954594,0.9999993,0.0000007745337,0.0000000000000023093515
0.27244303,-1.3454595,0.99999845,0.0000015086065,0.0000000000000057432336
0.27244303,-1.2954595,0.999997,0.0000029383832,0.000000000000014283107
0.27244303,-1.2454596,0.9999943,0.0000057232464,0.000000000000035521123
0.27244303,-1.1954596,0.9999888,0.000011147411,0.00000000000008833838
0.27244303,-1.1454597,0.9999783,0.00002171226,0.00000000000021969072
0.27244303,-1.0954597,0.9999577,0.00004228925,0.00000000000054634617
0.27244303,-1.0454597,0.9999176,0.00008236589,0.0000000000013586753
0.27244303,-0.99545974,0.99983954,0.00016041652,0.000000000003378692
0.27244303,-0.9454597,0.9996877,0.00031240488,0.000000000008401341
0.27244303,-0.8954597,0.9993919,0.00060807855,0.000000000020898281
0.27244303,-0.8454597,0.9987796,0.001220433,0.000000000053407143
0.27244303,-0.7954597,0.99748707,0.002512889,0.00000000013962555
0.27244303,-0.7454597,0.994833,0.0051670056,0.00000000036453343
0.27244303,-0.69545966,0.98940533,0.010594633,0.0000000009490561
0.27244303,-0.64545965,0.9784001,0.021599827,0.0000000024567512
0.27244303,-0.59545964,0.95646626,0.043533728,0.000000006287007
0.27244303,-0.5454596,0.91421217,0.08578786,0.000000015730771
0.27244303,-0.49545962,0.8332379,0.16676211,0.000000039256964
0.27244303,-0.4454596,0.692939,0.30706087,0.00000009393455
0.27244303,-0.3954596,0.5047599,0.4952399,0.00000019687869
0.27244303,-0.34545958,0.31522244,0.6847772,0.000000353763
0.27244303,-0.29545957,0.17257845,0.82742095,0.00000055892735
0.27244303,-0.24545957,0.08613505,0.9138641,0.0000008800445
0.27244303,-0.19545957,0.04022052,0.9597781,0.0000013883763
0.27244303,-0.14545958,0.01829103,0.9817069,0.000002133208
0.27244303,-0.09545958,0.008215816,0.99178106,0.0000032372852
0.27244303,-0.04545958,0.0036845247,0.99631053,0.0000050246945
0.27244303,0.004540421,0.0016558787,0.99833614,0.000008032316
0.27244303,0.05454042,0.000743343,0.99924386,0.000012825839
0.27244303,0.10454042,0.00033799777,0.9996419,0.00002013293
0.27244303,0.15454042,0.00015704101,0.9998122,0.00003074941
0.27244303,0.20454042,0.00007447402,0.9998789,0.000046653346
0.27244303,0.2545404,0.000044014952,0.99989593,0.000060128037
0.27244303,0.30454043,0.00003239217,0.99989915,0.000068468755
0.27244303,0.35454044,0.000026090782,0.999895,0.00007893912
0.27244303,0.40454045,0.000021662134,0.9998852,0.00009307802
0.27244303,0.45454046,0.00001798518,0.9998722,0.00010974882
0.27244303,0.50454044,0.000014932276,0.99985564,0.00012940499
0.27244303,0.55454046,0.000012397537,0.999835,0.00015258127
0.27244303,0.60454047,0.000010293051,0.9998099,0.00017990758
0.27244303,0.6545405,0.000008545723,0.9997793,0.0002121261
0.27244303,0.7045405,0.000007094995,0.9997427,0.00025011387
0.27244303,0.7545405,0.0000058904925,0.99969923,0.00029490195
0.27244303,0.8045405,0.00000489044,0.9996474,0.0003477077
0.27244303,0.8545405,0.000004060131,0.99958605,0.00040996447
0.27244303,0.90454054,0.000003370752,0.99951327,0.00048336317
0.27244303,0.95454055,0.000002798393,0.99942744,0.00056989497
0.27244303,1.0045406,0.000002323178,0.99932575,0.0006719073
0.27244303,1.0545405,0.0000019286351,0.999206,0.0007921669
0.27244303,1.1045405,0.0000016010575,0.9990645,0.00093392836
0.27244303,1.1545404,0.0000013290852,0.9988977,0.0011010317
0.27244303,1.2045404,0.0000011172734,0.9986897,0.0013091913
0.27244303,1.2545403,0.00000094024927,0.99844116,0.0015578512
0.27244303,1.3045403,0.00000079123674,0.9981456,0.0018536508
0.27244303,1.3545402,0.0000006658012,0.9977938,0.002205491
0.27244303,1.4045402,0.0000005602141,0.9973755,0.0026239417
0.27244303,1.4545401,0.0000004713343,0.996878,0.0031215365
0.27244303,1.5045401,0.0000003965176,0.9962865,0.0037131403
0.27244303,1.55454,0.00000033353993,0.99558324,0.0044163694
0.27244303,1.60454,0.00000028052682,0.9947477,0.0052520796
0.27244303,1.65454,0.0000002359026,0.99375474,0.0062449463
0.27244303,1.7045399,0.00000019833891,0.99257565,0.0074240966
0.27244303,1.7545398,0.00000016671979,0.991176,0.008823919
0.27244303,1.8045398,0.0000001401038,0.98951495,0.010484894
0.27244303,1.8545398,0.00000011769993,0.9875453,0.012454584
0.27244303,1.9045397,0.00000009884149,0.98521113,0.014788776
0.27244303,1.9545397,0.000000082968036,0.9824472,0.017552657
0.27244303,2.0045397,0.00000006960743,0.9791778,0.020822186
0.27244303,2.0545397,0.00000005836191,0.9753145,0.024685394
0.27244303,2.1045396,0.00000004889749,0.97075605,0.02924397
0.27244303,2.1545396,0.00000004093256,0.9653856,0.034614455
0.32244304,-2.1454587,1,0.0000000000699267,0.000000000000000000002668027
0.32244304,-2.0954587,1,0.00000000013694353,0.0000000000000000000066230575
0.32244304,-2.0454588,1,0.0000000002681889,0.000000000000000000016441008
0.32244304,-1.9954588,1,0.0000000005252176,0.000000000000000000040812523
0.32244304,-1.9454589,1,0.0000000010285811,0.000000000000000000101312584
0.32244304,-1.8954589,1,0.0000000020143596,0.00000000000000000025149633
0.32244304,-1.845459,1,0.000000003944895,0.0000000000000000006243095
0.32244304,-1.795459,1,0.000000007725689,0.0000000000000000015497853
0.32244304,-1.7454591,1,0.000000015129888,0.0000000000000000038471562
0.32244304,-1.6954591,1,0.000000029630286,0.0000000000000000095501046
0.32244304,-1.6454592,1,0.00000005802745,0.0000000000000000237069
0.32244304,-1.5954592,0.9999999,0.000000113640496,0.00000000000000005884976
0.32244304,-1.5454593,0.99999976,0.00000022255223,0.00000000000000014608744
0.32244304,-1.4954593,0.9999995,0.00000043584532,0.00000000000000036264585
0.32244304,-1.4454594,0.99999917,0.0000008535542,0.000000000000000900228
0.32244304,-1.3954594,0.99999833,0.0000016715877,0.0000000000000022346976
0.32244304,-1.3454595,0.9999968,0.0000032736166,0.0000000000000055473606
0.32244304,-1.2954595,0.99999356,0.0000064109927,0.0000000000000137706136
0.32244304,-1.2454596,0.9999875,0.000012555163,0.000000000000034183756
0.32244304,-1.1954596,0.99997544,0.000024587545,0.000000000000084856215
0.32244304,-1.1454597,0.9999521,0.00004791224,0.00000000000021099351
0.32244304,-1.0954597,0.99990666,0.00009331672,0.0000000000005247042
0.32244304,-1.0454597,0.99981827,0.00018174255,0.000000000001304797
0.32244304,-0.99545974,0.99964607,0.00035392868,0.0000000000032443796
0.32244304,-0.9454597,0.99931085,0.0006891372,0.000000000008065931
0.32244304,-0.8954597,0.998659,0.0013409582,0.000000000020055343
0.32244304,-0.8454597,0.99726593,0.0027340672,0.000000000051975778
0.32244304,-0.7954597,0.99437946,0.005620481,0.00000000013566648
0.32244304,-0.7454597,0.98848104,0.011518932,0.0000000003530348
0.32244304,-0.69545966,0.9765386,0.023461467,0.000000000912991
0.32244304,-0.64545965,0.95280534,0.04719463,0.0000000023319051
0.32244304,-0.59545964,0.90734226,0.09265775,0.000000005813095
0.32244304,-0.5454596,0.826078,0.17392203,0.00000001385432
0.32244304,-0.49545962,0.6890944,0.3109056,0.000000031843953
0.32244304,-0.4454596,0.5002585,0.4997415,0.00000006651588
0.32244304,-0.3954596,0.3113487,0.68865114,0.00000011911317
0.32244304,-0.34545958,0.16957003,0.8304298,0.00000018665689
0.32244304,-0.29545957,0.084437124,0.9155626,0.00000026743032
0.32244304,-0.24545957,0.039867546,0.9601321,0.00000036891944
0.32244304,-0.19545957,0.017971128,0.98202825,0.00000053517806
0.32244304,-0.14545958,0.008038677,0.99196047,0.0000008058053
0.32244304,-0.09545958,0.0035900983,0.99640876,0.0000012158698
0.32244304,-0.04545958,0.0015993807,0.99839884,0.000001830072
0.32244304,0.004540421,0.00071362866,0.9992835,0.0000028025245
0.32244304,0.05454042,0.00032019027,0.9996753,0.000004472698
0.32244304,0.10454042,0.00014740361,0.9998456,0.0000069099824
0.32244304,0.15454042,0.000068723995,0.9999207,0.000010540834
0.32244304,0.20454042,0.00003326721,0.9999509,0.000015864913
0.32244304,0.2545404,0.000021787864,0.9999591,0.000019055198
0.32244304,0.30454043,0.000016434708,0.999962,0.000021562448
0.32244304,0.35454044,0.0000133398735,0.9999622,0.000024395205
0.32244304,0.40454045,0.000010827829,0.9999615,0.000027600143
0.32244304,0.45454046,0.000008788815,0.99995995,0.000031226045
0.32244304,0.50454044,0.0000071337727,0.99995756,0.00003532833
0.32244304,0.55454046,0.0000058219102,0.99995375,0.000040367733
0.32244304,0.60454047,0.000004833712,0.99994755,0.000047598187
0.32244304,0.6545405,0.000004013254,0.9999398,0.00005612369
0.32244304,0.7045405,0.0000033320491,0.9999305,0.000066176006
0.32244304,0.7545405,0.000002766463,0.9999192,0.0000780287
0.32244304,0.8045405,0.0000022968773,0.9999057,0.000092004295
0.32244304,0.8545405,0.000001906997,0.9998896,0.00010848244
0.32244304,0.90454054,0.0000015832887,0.99987054,0.00012791148
0.32244304,0.95454055,0.0000013145232,0.9998479,0.00015081996
0.32244304,1.0045406,0.0000010913806,0.9998211,0.00017783054
0.32244304,1.0545405,0.0000009092031,0.99978894,0.00021016486
0.32244304,1.1045405,0.00000076530625,0.9997491,0.00025013456
0.32244304,1.1545404,0.000000644178,0.9997017,0.00029770358
0.32244304,1.2045404,0.00000054221726,0.9996451,0.0003543157
0.32244304,1.2545403,0.00000045638868,0.9995778,0.00042168843
0.32244304,1.3045403,0.0000003841423,0.9994978,0.00050186587
0.32244304,1.3545402,0.00000032332696,0.9994024,0.00059727853
0.32244304,1.4045402,0.00000027213488,0.9992889,0.00071081787
0.32244304,1.4545401,0.00000022904283,0.99915385,0.0008459212
0.32244304,1.5045401,0.00000019276956,0.9989931,0.0010066779
0.32244304,1.55454,0.00000016223574,0.99880195,0.0011979498
0.32244304,1.60454,0.0000001365335,0.9985744,0.0014255103
0.32244304,1.65454,0.00000011489838,0.99830365,0.0016962228
0.32244304,1.7045399,0.0000000966864,0.99798155,0.002018245
0.32244304,1.7545398,0.000000081356134,0.9975986,0.0024012541
0.32244304,1.8045398,0.0000000684516,0.9971431,0.0028567389
0.32244304,1.8545398,0.000000057588757,0.9966017,0.0033983272
0.32244304,1.9045397,0.000000048444964,0.9959578,0.0040421737
0.32244304,1.9545397,0.000000040748013,0.99519265,0.0048074233
0.32244304,2.0045397,0.00000003426897,0.99428326,0.0057167085
0.32244304,2.0545397,0.000000028815135,0.99320316,0.0067968043
0.32244304,2.1045396,0.000000024224295,0.9919207,0.008079322
0.32244304,2.1545396,0.000000020359908,0.9903985,0.0096014775
0.37244305,-2.1454587,1,0.00000000014678563,0.0000000000000000000026060432
0.37244305,-2.0954587,1,0.0000000002874625,0.0000000000000000000064691655
0.37244305,-2.0454588,1,0.00000000056296595,0.00000000000000000001605899
0.37244305,-1.9954588,1,0.0000000011025009,0.000000000000000000039864516
0.37244305,-1.9454589,1,0.0000000021591313,0.00000000000000000009895888
0.37244305,-1.8954589,1,0.000000004228414,0.00000000000000000024565263
0.37244305,-1.845459,1,0.000000008280886,0.0000000000000000006098055
0.37244305,-1.795459,1,0.000000016217177,0.0000000000000000015137692
0.37244305,-1.7454591,1,0.000000031759626,0.0000000000000000037577504
0.37244305,-1.6954591,0.9999999,0.00000006219774,0.0000000000000000093281646
0.37244305,-1.6454592,0.9999999,0.00000012180759,0.000000000000000023156137
0.37244305,-1.5954592,0.99999976,0.0000002385468,0.00000000000000005748233
0.37244305,-1.5454593,0.9999995,0.00000046716718,0.00000000000000014269296
0.37244305,-1.4954593,0.99999905,0.0000009148954,0.00000000000000035421798
0.37244305,-1.4454594,0.9999982,0.0000017917175,0.00000000000000087930294
0.37244305,-1.3954594,0.99999654,0.00000350888,0.0000000000000021827605
0.37244305,-1.3454595,0.9999931,0.0000068717336,0.000000000000005418444
0.37244305,-1.2954595,0.9999865,0.00001345741,0.000000000000013450497
0.37244305,-1.2454596,0.99997365,0.0000263546,0.000000000000033388944
0.37244305,-1.1954596,0.9999484,0.000051611245,0.000000000000082881645
0.37244305,-1.1454597,0.9998989,0.000101069876,0.00000000000020573434
0.37244305,-1.0954597,0.99980205,0.0001979151,0.0000000000005106614
0.37244305,-1.0454597,0.9996125,0.00038752102,0.0000000000012674202
0.37244305,-0.99545974,0.99924135,0.0007586375,0.0000000000031450504
0.37244305,-0.9454597,0.9985154,0.0014846284,0.000000000007801554
0.37244305,-0.8954597,0.9970778,0.002922231,0.000000000019463542
0.37244305,-0.8454597,0.9939611,0.006038892,0.000000000050702633
0.37244305,-0.7954597,0.9875623,0.012437687,0.0000000001316308
0.37244305,-0.7454597,0.9745569,0.025443034,0.00000000033941583
0.37244305,-0.69545966,0.9488531,0.051146902,0.0000000008646438
0.37244305,-0.64545965,0.8999824,0.10001764,0.000000002146851
0.37244305,-0.59545964,0.8135893,0.1864107,0.0000000050804454
0.37244305,-0.5454596,0.67917436,0.32082567,0.000000011102138
0.37244305,-0.49545962,0.4957566,0.5042434,0.000000022470745
0.37244305,-0.4454596,0.30750093,0.6924991,0.0000000401031
0.37244305,-0.3954596,0.1670494,0.83295053,0.00000006268415
0.37244305,-0.34545958,0.08305531,0.91694456,0.000000089673286
0.37244305,-0.29545957,0.03930161,0.9606983,0.00000012209235
0.37244305,-0.24545957,0.01814144,0.9818585,0.00000016215523
0.37244305,-0.19545957,0.008204905,0.9917949,0.00000022020394
0.37244305,-0.14545958,0.0036119616,0.9963877,0.00000031940382
0.37244305,-0.09545958,0.0015822992,0.99841726,0.00000046541226
0.37244305,-0.04545958,0.0006962723,0.999303,0.0000006847715
0.37244305,0.004540421,0.00030968938,0.9996892,0.0000010290291
0.37244305,0.05454042,0.0001383554,0.99986005,0.0000015527733
0.37244305,0.10454042,0.00006427659,0.99993336,0.0000023713526
0.37244305,0.15454042,0.000030340641,0.999966,0.0000036030044
0.37244305,0.20454042,0.000015609565,0.99997926,0.0000051782713
0.37244305,0.2545404,0.000010923057,0.9999831,0.000006019573
0.37244305,0.30454043,0.000008505277,0.99998474,0.000006812974
0.37244305,0.35454044,0.000006903649,0.99998534,0.000007708044
0.37244305,0.40454045,0.0000056036174,0.9999857,0.000008720685
0.37244305,0.45454046,0.0000045483935,0.9999856,0.000009866378
0.37244305,0.50454044,0.0000036918818,0.9999851,0.00001116255
0.37244305,0.55454046,0.000002996663,0.9999844,0.000012629073
0.37244305,0.60454047,0.0000024323551,0.9999833,0.000014288181
0.37244305,0.6545405,0.0000019743145,0.99998176,0.000016165288
0.37244305,0.7045405,0.0000016025281,0.9999802,0.00001828898
0.37244305,0.7545405,0.0000013007525,0.99997795,0.000020691674
0.37244305,0.8045405,0.0000010785639,0.9999746,0.000024339897
0.37244305,0.8545405,0.0000008954933,0.9999703,0.000028699587
0.37244305,0.90454054,0.0000007434974,0.9999654,0.00003384018
0.37244305,0.95454055,0.0000006222289,0.99995923,0.00004011849
0.37244305,1.0045406,0.0000005237675,0.9999517,0.000047749832
0.37244305,1.0545405,0.00000044088554,0.99994266,0.000056832716
0.37244305,1.1045405,0.00000037111835,0.99993205,0.00006764329
0.37244305,1.1545404,0.00000031239097,0.9999192,0.00008050998
0.37244305,1.2045404,0.00000026295572,0.9999039,0.000095823845
0.37244305,1.2545403,0.00000022134327,0.9998857,0.00011405034
0.37244305,1.3045403,0.00000018631549,0.999864,0.0001357432
0.37244305,1.3545402,0.00000015683011,0.99983835,0.0001615615
0.37244305,1.4045402,0.00000013201027,0.99980766,0.0001922891
0.37244305,1.4545401,0.00000011111764,0.99977106,0.00022885988
0.37244305,1.5045401,0.00000009353103,0.9997274,0.00027238403
0.37244305,1.55454,0.00000007872721,0.99967575,0.0003241823
0.37244305,1.60454,0.000000066265834,0.99961406,0.00038582826
0.37244305,1.65454,0.000000055776272,0.9995408,0.0004591903
0.37244305,1.7045399,0.000000046946493,0.9994535,0.0005464947
0.37244305,1.7545398,0.00000003951388,0.99934965,0.0006503859
0.37244305,1.8045398,0.000000033257344,0.999226,0.00077401346
0.37244305,1.8545398,0.00000002799074,0.99907887,0.0009211176
0.37244305,1.9045397,0.000000023557542,0.9989039,0.0010961489
0.37244305,1.9545397,0.000000019825814,0.9986957,0.0013043974
0.37244305,2.0045397,0.000000016684563,0.9984478,0.0015521478
0.37244305,2.0545397,0.000000014040335,0.99815315,0.0018468661
0.37244305,2.1045396,0.000000011814532,0.99780256,0.0021974214
0.37244305,2.1545396,0.000000009940922,0.9973857,0.0026143442
0.42244306,-2.1454587,1,0.00000000030812236,0.0000000000000000000025454898
0.42244306,-2.0954587,1,0.0000000006034239,0.0000000000000000000063188493
0.42244306,-2.0454588,1,0.0000000011817396,0.000000000000000000015685907
0.42244306,-1.9954588,1,0.0000000023143032,0.000000000000000000038938232
0.42244306,-1.9454589,1,0.0000000045323008,0.000000000000000000096659124
0.42244306,-1.8954589,1,0.0000000088760315,0.0000000000000000002399456
0.42244306,-1.845459,1,0.000000017382703,0.0000000000000000005956362
0.42244306,-1.795459,1,0.000000034042184,0.0000000000000000014786012
0.42244306,-1.7454591,0.9999999,0.00000006666788,0.0000000000000000036704357
0.42244306,-1.6954591,0.9999999,0.00000013056187,0.0000000000000000091114515
0.42244306,-1.6454592,0.99999976,0.00000025569062,0.000000000000000022618084
0.42244306,-1.5954592,0.9999995,0.00000050074146,0.00000000000000005614667
0.42244306,-1.5454593,0.99999905,0.000000980646,0.00000000000000013937731
0.42244306,-1.4954593,0.9999981,0.0000019204858,0.00000000000000034598712
0.42244306,-1.4454594,0.9999962,0.0000037610575,0.00000000000000085886997
0.42244306,-1.3954594,0.9999926,0.0000073655788,0.0000000000000021320342
0.42244306,-1.3454595,0.9999856,0.000014424578,0.000000000000005292482
0.42244306,-1.2954595,0.99997175,0.000028248565,0.000000000000013137771
0.42244306,-1.2454596,0.9999447,0.00005532012,0.000000000000032612185
0.42244306,-1.1954596,0.99989164,0.00010833265,0.000000000000080951535
0.42244306,-1.1454597,0.99978787,0.0002121352,0.00000000000020093087
0.42244306,-1.0954597,0.9995846,0.00041535968,0.0000000000004986873
0.42244306,-1.0454597,0.99918693,0.0008131133,0.000000000001237439
0.42244306,-0.99545974,0.99840885,0.0015911532,0.0000000000030694017
0.42244306,-0.9454597,0.9968887,0.0031113517,0.00000000000760785
0.42244306,-0.8954597,0.99378383,0.006216159,0.00000000001922967
0.42244306,-0.8454597,0.98719925,0.012800747,0.000000000049916953
0.42244306,-0.7954597,0.97382426,0.026175683,0.00000000012866312
0.42244306,-0.7454597,0.94722164,0.05277835,0.00000000032700756
0.42244306,-0.69545966,0.896457,0.10354298,0.0000000008086629
0.42244306,-0.64545965,0.80682254,0.19317748,0.000000001901726
0.42244306,-0.59545964,0.66830456,0.3316954,0.000000004116001
0.42244306,-0.5454596,0.49289018,0.5071098,0.000000007932027
0.42244306,-0.49545962,0.30882907,0.69117093,0.000000013842576
0.42244306,-0.4454596,0.16715892,0.8328411,0.000000021518522
0.42244306,-0.3954596,0.08270121,0.91729873,0.000000030576004
0.42244306,-0.34545958,0.03892192,0.9610781,0.000000041328292
0.42244306,-0.29545957,0.017866544,0.98213345,0.00000005448514
0.42244306,-0.24545957,0.008129352,0.9918705,0.000000071271366
0.42244306,-0.19545957,0.0036880362,0.99631184,0.000000093032966
0.42244306,-0.14545958,0.0016398532,0.99836,0.00000012945667
0.42244306,-0.09545958,0.0007175747,0.9992822,0.000000188425
0.42244306,-0.04545958,0.00031383743,0.999686,0.00000027411252
0.42244306,0.004540421,0.00013722788,0.99986243,0.00000039867354
0.42244306,0.05454042,0.00006096613,0.9999385,0.00000056834375
0.42244306,0.10454042,0.000028031816,0.99997115,0.00000081473485
0.42244306,0.15454042,0.0000134114,0.99998534,0.0000012308441
0.42244306,0.20454042,0.000007521784,0.9999908,0.0000016632048
0.42244306,0.2545404,0.0000054760458,0.9999926,0.0000019015633
0.42244306,0.30454043,0.0000044015783,0.99999344,0.0000021526296
0.42244306,0.35454044,0.000003572717,0.99999404,0.000002435436
0.42244306,0.40454045,0.000002899936,0.9999944,0.0000027553933
0.42244306,0.45454046,0.0000023538526,0.9999945,0.0000031173847
0.42244306,0.50454044,0.0000019105978,0.9999945,0.000003526939
